timestamp,x,y,z
1727834916.622075,-1.7135538634419145,-0.39187274662722055,0.055929464802106255
1727834916.6420267,-1.7079888363472606,-0.3790028984753337,0.05604265768165262
1727834916.6622598,-1.7023832621764932,-0.36865682124023064,0.05518011784177035
1727834916.6837394,-1.6969067062948313,-0.36135773977525815,0.05364036685335494
1727834916.7025747,-1.6916098618931308,-0.3577881213832147,0.05195490071501774
1727834916.722661,-1.6865037092779906,-0.354813712320792,0.04981510772527975
1727834916.7425327,-1.681434347708761,-0.35182131046160364,0.047225147576291704
1727834916.76469,-1.6764067271802743,-0.34881003370237007,0.04417951143108345
1727834916.7855194,-1.6705829685980578,-0.3464578390759954,0.044930454581946444
1727834916.8049433,-1.6640246438876218,-0.34468618788089017,0.046404157962268267
1727834916.8246367,-1.6569927111594827,-0.34329500085480474,0.046948719951582785
1727834916.8457277,-1.649475301198605,-0.34228033773627775,0.04655162031982063
1727834916.8663566,-1.641473124801672,-0.341639265911649,0.045206763521596915
1727834916.8861232,-1.6327646769930448,-0.3402637031467269,0.04476956581375746
1727834916.9054008,-1.6240730556442302,-0.33856984760239833,0.04371933340189904
1727834916.9251928,-1.6164055283822965,-0.3372769584280963,0.04376503601362569
1727834916.9449625,-1.6089510631857853,-0.33628462531957665,0.043425381988486
1727834916.9672396,-1.6010633729293633,-0.33548613494334734,0.04341948510594151
1727834916.9863842,-1.593222258990419,-0.3348962024251593,0.043306791931183364
1727834917.0058837,-1.5855957357630825,-0.3345848018490752,0.04326543192218635
1727834917.0255463,-1.5776130801527377,-0.33431193730915293,0.04326086915192762
1727834917.04518,-1.5693268272168739,-0.3340863946684671,0.04326522265996258
1727834917.0661128,-1.5608301795393293,-0.33395522897102387,0.04325719667346917
1727834917.0853,-1.5521846315036045,-0.33389859558680757,0.043267465523774806
1727834917.1055515,-1.543472712830599,-0.333873619052292,0.04326548441065192
1727834917.1253717,-1.5347123932126887,-0.33388619596660807,0.04326774175661541
1727834917.1449914,-1.5258998054877286,-0.333936451911898,0.04326435006246343
1727834917.165192,-1.5170300245477681,-0.33402091857484806,0.04326713357965217
1727834917.1846085,-1.5081102067059446,-0.33414734257817247,0.04326640202637266
1727834917.2076898,-1.4991329003972778,-0.3343097102096591,0.04326640171662999
1727834917.226887,-1.4900980027338036,-0.3345075298736957,0.04326639732293813
1727834917.2461221,-1.4810054407463844,-0.3347409738006797,0.04326639687786393
1727834917.2660372,-1.471855472760345,-0.33501036111103655,0.043266396818062436
1727834917.2865932,-1.4626482877073572,-0.33531600065802225,0.04326639673086885
1727834917.3067765,-1.4534640992611356,-0.33569358235991614,0.04326638852238429
