timestamp,x,y,z
1727772476.0266447,-1.0936541776608268,-0.06339499841331066,0.04326546392610964
1727772476.0468543,-1.0765749893160608,-0.06337166731176871,0.043265923311317955
1727772476.067183,-1.059503540537513,-0.06334919568205477,0.04326430564702011
1727772476.086961,-1.0424246657213598,-0.0633265011553945,0.04326655875943519
1727772476.1071122,-1.0253470611310478,-0.06330220207874841,0.04326596322765108
1727772476.1269538,-1.0082780422547541,-0.06328210564749498,0.04326640496464118
1727772476.1475308,-0.9911988055652265,-0.0632608830341419,0.04326724336584031
1727772476.1671736,-0.9741203681035102,-0.06323895060416414,0.043266314210909984
1727772476.187003,-0.9570403578133941,-0.06321807441914983,0.043266361987731816
1727772476.2087717,-0.9399668574753817,-0.06319640859805252,0.04326441790593627
1727772476.2288857,-0.9228928492449593,-0.06317572146351562,0.04326637864129701
1727772476.249041,-0.9058181759390006,-0.0631562024337519,0.0432663255120358
1727772476.269555,-0.8887438376244077,-0.06313619259544254,0.04326470778475766
1727772476.2886426,-0.8716623754675085,-0.063117192098539,0.04326367278472709
1727772476.3088906,-0.854585266334978,-0.06309772175179862,0.043257860396534564
1727772476.3288445,-0.8375107706382903,-0.06307921568054117,0.043264840993202824
1727772476.3486106,-0.8204305373909726,-0.0630585906972916,0.043261312122281126
1727772476.3692374,-0.8033564331524118,-0.06303795384468251,0.043266167674055334
1727772476.3890371,-0.7862782500548567,-0.06301792707034208,0.043266165249875366
1727772476.4097886,-0.7692012440013705,-0.06299754007212954,0.04326490746504219
1727772476.4290557,-0.7521261761652525,-0.06297627562579755,0.04326638553023998
1727772476.4490616,-0.7350428807549473,-0.0629560311815169,0.043263794055891314
1727772476.469223,-0.7179681699674125,-0.06293753650299673,0.04326620938372594
1727772476.4887931,-0.7008930201018984,-0.06291888101934397,0.0432636186962565
1727772476.5093582,-0.6838220172490984,-0.06290032424062302,0.043264783881261204
1727772476.5289772,-0.666752661564509,-0.06288402146625091,0.043266095549958195
1727772476.5490744,-0.6496801446111335,-0.06286760815518448,0.04326398433587131
1727772476.5686255,-0.632607851786064,-0.06284910626366157,0.043266495060333865
